"URL","IS SENIOR","PRICE","HOA/MONTH","SCHOOL SCORE","SCHOOL DISTANCE","SCHOOL NAME","DRIVE DISTANCE(KM)","DRIVE DURATION(MIN)","DAYS ON MARKET","PROPERTY TYPE","CITY","LOCATION","ZIP","BEDS","BATHS","SQUARE FEET","YEAR BUILT","FAVORITE","NEXT OPEN HOUSE START TIME","NEXT OPEN HOUSE END TIME"
"http://www.redfin.com/CA/Mountain-View/2255-Showers-Dr-94040/unit-141/home/2121469","N","869000","347","10","2.5","Covington Elementary School","16.6","18","3","Condo/Co-op","MOUNTAIN VIEW","MOUNTAIN VIEW","94040","2","2.0","980","1999","N","August-26-2017 01:30 PM","August-26-2017 04:30 PM"
"http://www.redfin.com/CA/San-Jose/1833-Bermuda-Way-95122/unit-1833/home/143400246","N","620000","","3","0.4","Donald J. Meyer Elementary School","16.0","17","3","Single Family Residential","SAN JOSE","SAN JOSE","95122","3","2.0","1283","1965","N","",""
"http://www.redfin.com/CA/San-Jose/7003-Rodling-Dr-95138/unit-F/home/1331921","N","615000","305","7","0.5","Los Paseos Elementary School","28.3","20","3","Condo/Co-op","SAN JOSE","SAN JOSE","95138","3","3.0","1335","1992","N","August-26-2017 01:30 PM","August-26-2017 04:30 PM"
"http://www.redfin.com/CA/Santa-Clara/2250-Monroe-St-95050/unit-206/home/1053858","N","480000","370","3","0.4","Scott Lane Elementary School","1.4","4","3","Condo/Co-op","SANTA CLARA","SANTA CLARA","95050","1","1.0","716","1987","N","August-27-2017 01:30 PM","August-27-2017 04:00 PM"
"http://www.redfin.com/CA/Sunnyvale/1037-Scotia-Ter-94089/unit-201/home/17909088","N","779000","420","4","0.5","Lakewood Elementary School","7.0","8","3","Condo/Co-op","SUNNYVALE","SUNNYVALE","94089","2","2.0","1120","2008","N","August-26-2017 01:00 PM","August-26-2017 04:00 PM"
"http://www.redfin.com/CA/San-Jose/945-Cinnabar-St-95126/home/1198425","N","639000","","5","0.9","Merritt Trace Elementary School","7.8","15","3","Single Family Residential","SAN JOSE","SAN JOSE","95126","2","1.0","1160","1905","N","August-26-2017 01:00 PM","August-26-2017 04:00 PM"
"http://www.redfin.com/CA/San-Jose/1413-Millich-Ct-95117/home/1614739","N","739000","250","9","0.5","George C. Payne Elementary School","8.9","13","3","Townhouse","SAN JOSE","SAN JOSE","95117","2","2.0","1056","1972","N","August-25-2017 05:00 PM","August-25-2017 07:00 PM"
"http://www.redfin.com/CA/Los-Gatos/71-Roberts-Rd-95032/unit-5/home/1712478","N","828000","460","10","7.6","Loma Prieta Elementary School","26.4","23","3","Condo/Co-op","LOS GATOS","LOS GATOS","95032","2","2.0","1154","1985","Y","August-26-2017 01:00 PM","August-26-2017 04:30 PM"
"http://www.redfin.com/CA/Morgan-Hill/Monterey-Parque/Plan-3/home/142961127","N","701570","","5","0.6","El Toro Elementary School","44.2","30","","Single Family Residential","Morgan Hill","Monterey Parque","95037","4","3.5","2086","","N","",""
"http://www.redfin.com/CA/San-Jose/1309-Dahlia-Loop-95126/home/17291921","N","898000","185","5","1.3","Merritt Trace Elementary School","5.0","10","3","Single Family Residential","SAN JOSE","SAN JOSE","95126","3","2.5","1367","2006","N","",""
"http://www.redfin.com/CA/San-Jose/1263-Westbury-Dr-95131/home/28894966","N","799999","150","7","0.4","Orchard Elementary School","9.9","15","3","Condo/Co-op","SAN JOSE","SAN JOSE","95131","3","2.5","1376","2009","N","August-26-2017 11:00 AM","August-26-2017 04:00 PM"
"http://www.redfin.com/CA/San-Jose/5830-Laguna-Seca-Way-95123/home/865819","N","860000","","6","0.3","Frost (earl) Elementary School","24.1","20","3","Single Family Residential","SAN JOSE","SAN JOSE","95123","4","2.0","1516","1963","N","",""
"http://www.redfin.com/CA/San-Jose/1175-Foxchase-Dr-95123/home/1478020","N","498000","458","6","1.2","Terrell Elementary School","22.2","18","4","Condo/Co-op","SAN JOSE","SAN JOSE","95123","1","1.0","1021","1984","N","August-26-2017 01:30 PM","August-26-2017 04:30 PM"
"http://www.redfin.com/CA/Los-Gatos/102-Cherry-Wood-Ct-95032/home/1494567","N","860000","358","10","1.3","Marshall Lane Elementary School","14.4","21","4","Condo/Co-op","LOS GATOS","LOS GATOS","95032","2","2.0","1461","1972","N","",""
"http://www.redfin.com/CA/San-Jose/259-Vineyard-Dr-95119/home/1008432","N","789000","","5","0.3","Baldwin (julia) Elementary School","29.6","23","4","Single Family Residential","SAN JOSE","SAN JOSE","95119","4","2.0","1308","1970","N","August-26-2017 01:00 PM","August-26-2017 04:00 PM"
"http://www.redfin.com/CA/San-Jose/593-Orvis-Ave-95112/home/1038297","N","789000","","3","0.4","Lowell Elementary School","14.2","14","4","Single Family Residential","SAN JOSE","SAN JOSE","95112","2","2.0","960","1912","N","August-26-2017 01:30 PM","August-26-2017 04:00 PM"
"http://www.redfin.com/CA/San-Jose/5506-Sean-Cir-95123/unit-112/home/143393634","N","460000","393","5","0.5","Del Roble Elementary School","23.6","20","4","Condo/Co-op","SAN JOSE","SAN JOSE","95123","2","1.0","997","1979","N","August-26-2017 01:00 PM","August-26-2017 04:00 PM"
"http://www.redfin.com/CA/San-Jose/2707-Valley-Heights-Dr-95133/home/602576","N","879888","","4","1.1","Toyon Elementary School","14.0","19","4","Single Family Residential","SAN JOSE","SAN JOSE","95133","4","2.0","1590","1969","N","August-26-2017 12:00 PM","August-26-2017 03:00 PM"
"http://www.redfin.com/CA/San-Jose/3242-Kimber-Ct-95124/unit-43/home/973733","N","489000","315","8","0.7","Sartorette Charter School","15.1","23","4","Condo/Co-op","SAN JOSE","SAN JOSE","95124","2","1.0","886","1977","N","",""
"http://www.redfin.com/CA/Sunnyvale/865-Carlisle-Way-94087/unit-122/home/17289117","N","895000","325","10","0.8","Louis E. Stocklmeir Elementary School","7.2","15","4","Townhouse","SUNNYVALE","SUNNYVALE","94087","2","2.5","1120","2007","N","August-26-2017 01:30 PM","August-26-2017 05:00 PM"
"http://www.redfin.com/CA/Morgan-Hill/15710-La-Mar-Ct-95037/home/1409674","N","899000","","9","0.2","Paradise Valley/machado Elementary School","48.7","34","4","Single Family Residential","MORGAN HILL","MORGAN HILL","95037","5","3.0","2670","1977","N","",""
"http://www.redfin.com/CA/Santa-Clara/835-Bing-Dr-95051/unit-29/home/736417","N","499000","430","6","0.7","Pomeroy Elementary School","5.8","11","4","Condo/Co-op","Santa Clara","Santa Clara","95051","1","1.0","735","1973","N","August-26-2017 01:00 PM","August-26-2017 05:00 PM"
"http://www.redfin.com/CA/San-Jose/2951-Vineyard-Park-Dr-95148/home/679478","N","859999","94","9","0.5","Norwood Creek Elementary School","22.2","21","4","Single Family Residential","SAN JOSE","SAN JOSE","95148","4","2.5","1955","1998","N","",""
"http://www.redfin.com/CA/San-Jose/7289-Forsum-Rd-95138/home/844224","N","899000","","7","0.6","Los Paseos Elementary School","28.8","21","4","Single Family Residential","SAN JOSE","SAN JOSE","95138","4","3.0","1827","1992","N","August-26-2017 01:00 PM","August-26-2017 04:00 PM"
"http://www.redfin.com/CA/Los-Gatos/443-Alberto-Way-95032/unit-B215/home/586935","Y","599995","475","10","7.3","Loma Prieta Elementary School","26.4","20","4","Condo/Co-op","LOS GATOS","LOS GATOS","95032","2","2.0","1076","1978","N","August-26-2017 01:00 PM","August-26-2017 04:00 PM"
"http://www.redfin.com/CA/San-Jose/Corte-Verde-Dr-95111/home/1188723","N","799000","","8","2.5","Glider Elementary School","24.5","21","5","Single Family Residential","SAN JOSE","SAN JOSE","95111","3","2.0","1531","1978","N","August-26-2017 01:00 PM","August-26-2017 04:00 PM"
"http://www.redfin.com/CA/Gilroy/983-Arapaho-Dr-95020/home/1210179","N","548888","","8","0.4","Luigi Aprea Elementary School","59.2","40","5","Single Family Residential","GILROY","GILROY","95020","2","2.0","920","1997","N","August-26-2017 01:00 PM","August-26-2017 04:00 PM"
"http://www.redfin.com/CA/San-Jose/260-S-18th-St-95116/home/1617601","N","785000","","2","0.3","Selma Olinder Elementary School","13.9","15","5","Single Family Residential","SAN JOSE","SAN JOSE","95116","5","2.0","1733","1910","N","",""
"http://www.redfin.com/CA/San-Jose/1316-Norvella-St-95122/home/1677616","N","649950","","4","0.3","A. J. Dorsa Elementary School","15.8","17","5","Single Family Residential","SAN JOSE","SAN JOSE","95122","3","2.0","1141","1959","N","",""
"http://www.redfin.com/CA/San-Jose/891-Beaver-Creek-Way-95133/home/1474165","N","629000","300","7","1.0","Summerdale Elementary School","12.9","16","6","Townhouse","SAN JOSE","SAN JOSE","95133","3","1.5","1342","1972","N","",""
"http://www.redfin.com/CA/Morgan-Hill/Monterey-Parque/Plan-2/home/142961128","N","661272","","5","0.6","El Toro Elementary School","44.2","30","","Single Family Residential","Morgan Hill","Monterey Parque","95037","3","2.5","1817","","N","",""
"http://www.redfin.com/CA/San-Jose/1860-Tradan-Dr-95132/home/1138987","N","499000","350","10","0.6","Northwood Elementary School","22.6","18","6","Condo/Co-op","SAN JOSE","SAN JOSE","95132","2","2.0","988","1987","N","",""
"http://www.redfin.com/CA/Gilroy/1472-Mantelli-Dr-95020/home/699604","N","623000","","8","0.3","Luigi Aprea Elementary School","60.1","40","7","Single Family Residential","GILROY","GILROY","95020","3","2.0","1102","1973","N","",""
"http://www.redfin.com/CA/Milpitas/1101-S-Main-St-95035/unit-410/home/17291448","N","599888","470","8","0.5","Pearl Zanker Elementary School","9.8","15","7","Condo/Co-op","MILPITAS","MILPITAS","95035","2","2.0","977","2007","N","August-26-2017 01:00 PM","August-26-2017 04:00 PM"
"http://www.redfin.com/CA/San-Jose/170-N-White-Rd-95127/home/946412","N","649900","","5","0.7","Linda Vista Elementary School","19.2","18","7","Single Family Residential","San Jose","San Jose","95127","3","2.0","1420","1947","N","",""
"http://www.redfin.com/CA/Gilroy/1445-Blackwing-Way-95020/home/778177","N","745900","","8","0.4","Luigi Aprea Elementary School","60.1","41","7","Single Family Residential","GILROY","GILROY","95020","3","2.0","2169","1989","N","August-26-2017 01:00 PM","August-26-2017 04:00 PM"
"http://www.redfin.com/CA/San-Jose/313-Vista-Roma-Way-95136/home/1525770","N","730000","319","8","2.7","Shirakawa (george, Senior.) Elementary School","19.6","18","7","Townhouse","SAN JOSE","SAN JOSE","95136","3","2.5","1674","2004","N","August-26-2017 01:00 PM","August-26-2017 04:00 PM"
"http://www.redfin.com/CA/San-Jose/2593-Yerba-Bank-Ct-95121/home/1745480","N","630000","275","7","0.2","Laurelwood Elementary School","23.6","21","7","Condo/Co-op","SAN JOSE","SAN JOSE","95121","2","2.0","1065","1988","N","",""
"http://www.redfin.com/CA/Morgan-Hill/3395-Oakwood-Ct-95037/home/866778","N","875000","33","8","0.9","Jackson Academy of Music And Math (jamm)","50.2","36","7","Single Family Residential","MORGAN HILL","MORGAN HILL","95037","4","3.0","2332","1977","N","",""
"http://www.redfin.com/CA/MORGAN-HILL/126-NOGAL-LN-95037/home/143044009","N","669990","191","","","","45.2","32","7","Condo/Co-op","MORGAN HILL","MORGAN HILL","95037","3","2.0","1521","2017","N","",""
"http://www.redfin.com/CA/San-Jose/2843-Lavender-Ter-95111/home/23043689","N","625000","233","7","0.9","Franklin Elementary School","19.5","21","7","Townhouse","SAN JOSE","SAN JOSE","95111","2","2.5","1405","2008","N","August-26-2017 01:30 PM","August-26-2017 04:30 PM"
"http://www.redfin.com/CA/San-Jose/15190-Rosemar-Ave-95127/home/948732","N","849000","","6","1.6","Mt. Pleasant High School","20.4","21","7","Single Family Residential","SAN JOSE","SAN JOSE","95127","3","2.0","1800","1957","N","August-25-2017 05:00 PM","August-25-2017 07:00 PM"
"http://www.redfin.com/CA/San-Jose/1418-Cliffwood-Dr-95122/home/1059153","N","579000","","4","0.2","A. J. Dorsa Elementary School","15.4","16","7","Single Family Residential","SAN JOSE","SAN JOSE","95122","3","1.0","960","1959","N","",""
"http://www.redfin.com/CA/San-Jose/1205-Hillsdale-Ave-95118/home/1473363","N","798888","","8","0.5","Schallenberger Elementary School","18.4","18","7","Single Family Residential","SAN JOSE","SAN JOSE","95118","3","2.0","1176","1956","N","August-26-2017 01:00 PM","August-26-2017 04:00 PM"
"http://www.redfin.com/CA/San-Jose/710-Cassaday-Ct-95136/home/1385305","N","480000","515","8","0.4","Rachel Carson Elementary School","19.7","18","7","Condo/Co-op","SAN JOSE","SAN JOSE","95136","2","2.0","912","1988","N","August-26-2017 01:00 PM","August-26-2017 04:00 PM"
"http://www.redfin.com/CA/San-Jose/38-N-Almaden-Blvd-95110/unit-902/home/17288120","N","549000","484","3","0.7","Horace Mann Elementary School","10.7","11","7","Condo/Co-op","SAN JOSE","SAN JOSE","95110","1","1.0","655","2008","N","",""
"http://www.redfin.com/CA/San-Jose/2740-Gay-Ave-95127/home/1418616","N","699888","","6","0.2","Anthony P. Russo Academy","18.3","16","7","Single Family Residential","SAN JOSE","SAN JOSE","95127","2","1.0","918","1954","N","August-26-2017 01:00 PM","August-26-2017 04:00 PM"
"http://www.redfin.com/CA/San-Jose/3900-Maui-Dr-95111/home/1186765","N","775000","","8","0.1","G. W. Hellyer Elementary School","21.5","18","7","Single Family Residential","SAN JOSE","SAN JOSE","95111","3","2.5","1623","1988","N","August-26-2017 12:00 PM","August-26-2017 03:00 PM"
"http://www.redfin.com/CA/San-Jose/1061-Palm-St-95110/home/1624018","N","680000","","4","0.4","Washington Elementary School","14.5","13","7","Single Family Residential","SAN JOSE","SAN JOSE","95110","2","1.0","840","1910","N","August-26-2017 01:00 PM","August-26-2017 04:00 PM"
"http://www.redfin.com/CA/San-Jose/2637-Villa-Cortona-Way-95125/home/12178138","N","759000","321","5","0.3","Canoas Elementary School","16.6","16","7","Condo/Co-op","SAN JOSE","SAN JOSE","95125","3","2.5","1622","2005","N","August-26-2017 01:00 PM","August-26-2017 04:00 PM"
"http://www.redfin.com/CA/San-Jose/36-Marian-Ln-95127/home/1447916","N","650000","","5","0.5","Linda Vista Elementary School","18.4","18","7","Single Family Residential","SAN JOSE","SAN JOSE","95127","3","1.0","1357","1947","N","",""
"http://www.redfin.com/CA/Morgan-Hill/Monterey-Parque/Plan-4/home/143079303","N","897692","","3","0.7","P. A. Walsh Elementary School","44.3","30","","Single Family Residential","Morgan Hill","Monterey Parque","95037","4","3.5","2440","","N","",""
"http://www.redfin.com/CA/San-Jose/24-Maro-Dr-95127/home/1719089","N","775000","","5","0.4","Linda Vista Elementary School","18.5","19","7","Single Family Residential","SAN JOSE","SAN JOSE","95127","3","2.0","2627","1920","N","August-26-2017 01:00 PM","August-26-2017 04:00 PM"
"http://www.redfin.com/CA/San-Jose/1811-Everglade-Ave-95122/home/1266655","N","529950","","4","0.1","A. J. Dorsa Elementary School","15.2","15","8","Single Family Residential","SAN JOSE","SAN JOSE","95122","3","1.0","960","1959","N","",""
"http://www.redfin.com/CA/San-Jose/2453-Jubilee-Ln-95131/home/1080191","N","569999","280","10","0.5","Northwood Elementary School","10.5","18","8","Condo/Co-op","SAN JOSE","SAN JOSE","95131","2","2.0","966","1990","N","",""
"http://www.redfin.com/CA/San-Jose/1375-Lick-Ave-95110/unit-923/home/17288363","N","499000","450","9","0.6","Hammer Montessori At Galarza Elementary School","14.2","14","8","Condo/Co-op","SAN JOSE","SAN JOSE","95110","1","1.0","820","2009","N","",""
"http://www.redfin.com/CA/San-Jose/5696-Venado-Ct-95123/home/1490272","N","858000","","5","0.2","Anderson (alex) Elementary School","26.6","21","8","Single Family Residential","SAN JOSE","SAN JOSE","95123","4","2.5","2186","1966","N","September-2-2017 01:00 PM","September-2-2017 04:00 PM"
"http://www.redfin.com/CA/Milpitas/305-Hazen-St-95035/home/1620759","N","775000","","8","0.2","Joseph Weller Elementary School","19.8","19","8","Single Family Residential","MILPITAS","MILPITAS","95035","3","1.5","1064","1955","N","",""
"http://www.redfin.com/CA/Campbell/711-Duncanville-Ct-95008/home/1452392","N","899000","412","8","1.0","Bagby Elementary School","12.3","20","8","Townhouse","CAMPBELL","CAMPBELL","95008","2","2.5","1727","1978","N","August-26-2017 01:00 PM","August-26-2017 04:00 PM"
"http://www.redfin.com/CA/San-Jose/739-Modern-Ice-Dr-95112/home/40175635","N","678888","210","4","1.3","Walter L. Bachrodt Elementary School","9.4","11","8","Condo/Co-op","SAN JOSE","SAN JOSE","95112","2","2.5","1288","2009","N","",""
"http://www.redfin.com/CA/San-Jose/2303-McLaughlin-Ave-95122/home/1569591","N","499500","300","7","0.5","Stonegate Elementary School","17.6","16","8","Condo/Co-op","San Jose","San Jose","95122","2","2.0","912","1984","N","",""
"http://www.redfin.com/CA/San-Jose/1569-4-Oaks-Rd-95131/home/1010905","N","858000","","7","0.4","Brooktree Elementary School","21.3","16","8","Single Family Residential","SAN JOSE","SAN JOSE","95131","3","2.5","1272","1989","N","August-26-2017 01:00 PM","August-26-2017 04:00 PM"
"http://www.redfin.com/CA/San-Jose/1351-Cliffwood-Dr-95122/home/891472","N","550000","","4","0.2","A. J. Dorsa Elementary School","15.3","16","8","Single Family Residential","SAN JOSE","SAN JOSE","95122","3","1.0","960","1959","N","",""
"http://www.redfin.com/CA/San-Jose/2050-Sierra-Wood-Dr-95132/home/906111","N","849000","","10","0.1","Northwood Elementary School","11.5","20","8","Single Family Residential","SAN JOSE","SAN JOSE","95132","3","2.0","1400","1964","N","August-26-2017 01:00 PM","August-26-2017 04:00 PM"
"http://www.redfin.com/CA/San-Jose/3-Esfahan-Dr-95111/unit-1/home/108497756","N","825000","","8","1.5","Shirakawa (george, Senior.) Elementary School","19.4","21","8","Single Family Residential","San Jose","San Jose","95111","3","3.5","1953","2016","N","",""
"http://www.redfin.com/CA/San-Jose/7197-Via-Carmela-95139/home/1157367","N","799000","","7","0.3","Los Paseos Elementary School","29.5","23","8","Single Family Residential","SAN JOSE","SAN JOSE","95139","3","2.0","1271","1977","N","August-26-2017 01:00 PM","August-26-2017 04:00 PM"
"http://www.redfin.com/CA/Santa-Clara/1089-Alta-Mira-Dr-95051/unit-B/home/1395180","N","649000","420","6","0.4","Pomeroy Elementary School","5.6","11","8","Condo/Co-op","SANTA CLARA","SANTA CLARA","95051","2","2.0","1012","1971","N","August-26-2017 01:30 PM","August-26-2017 04:30 PM"
"http://www.redfin.com/CA/Mountain-View/280-Easy-St-94043/unit-406/home/1561759","N","749000","362","8","0.7","Edith Landels Elementary School","12.8","13","8","Condo/Co-op","MOUNTAIN VIEW","MOUNTAIN VIEW","94043","2","1.0","894","1964","N","August-26-2017 01:30 PM","August-26-2017 04:30 PM"
"http://www.redfin.com/CA/Gilroy/1031-Viognier-Way-95020/home/143319864","N","792400","175","7","0.2","Las Animas Elementary School","65.4","42","8","Single Family Residential","GILROY","GILROY","95020","3","2.5","2510","2017","N","",""
"http://www.redfin.com/CA/Gilroy/1371-Cedar-Ct-95020/home/1054974","N","698000","","5","0.6","El Roble Elementary School","61.7","43","8","Single Family Residential","GILROY","GILROY","95020","4","3.0","1995","1971","N","",""
"http://www.redfin.com/CA/San-Jose/464-Crosslees-Dr-95111/home/1480989","N","799999","","9","2.1","Santa Teresa Elementary School","25.6","19","8","Single Family Residential","SAN JOSE","SAN JOSE","95111","3","2.0","1358","1973","N","August-26-2017 01:30 PM","August-26-2017 04:30 PM"
"http://www.redfin.com/CA/Milpitas/1629-Teresa-Marie-Ter-95035/home/1429668","N","699000","170","9","0.8","Marshall Pomeroy Elementary School","19.4","19","9","Townhouse","MILPITAS","MILPITAS","95035","2","2.5","1165","1992","N","August-26-2017 01:00 PM","August-26-2017 04:00 PM"
"http://www.redfin.com/CA/San-Jose/Modern-Ice-Dr-95112/home/17290397","N","684900","210","4","1.2","Walter L. Bachrodt Elementary School","9.4","11","9","Townhouse","SAN JOSE","SAN JOSE","95112","3","2.0","1150","2007","N","",""
"http://www.redfin.com/CA/Morgan-Hill/16933-Sorrel-Way-95037/home/1027993","N","475500","365","8","0.3","Jackson Academy of Music And Math (jamm)","46.6","32","9","Condo/Co-op","MORGAN HILL","MORGAN HILL","95037","2","2.0","1104","1987","N","",""
"http://www.redfin.com/CA/Morgan-Hill/18528-Garnet-Ln-95037/home/23047039","N","699000","307","5","1.0","El Toro Elementary School","43.2","30","9","Townhouse","MORGAN HILL","MORGAN HILL","95037","4","3.5","1929","2014","N","August-26-2017 01:00 PM","August-26-2017 04:00 PM"
"http://www.redfin.com/CA/MORGAN-HILL/44-Granada-St-95037/home/143313606","N","897692","188","","","","45.2","32","9","Single Family Residential","MORGAN HILL","MORGAN HILL","95037","4","3.5","2440","2017","N","",""
"http://www.redfin.com/CA/San-Jose/1017-Foxchase-Dr-95123/home/1741803","N","519000","458","6","1.3","Terrell Elementary School","22.0","17","9","Condo/Co-op","SAN JOSE","SAN JOSE","95123","2","1.0","1021","1983","N","",""
"http://www.redfin.com/CA/MORGAN-HILL/17975-Madrid-Ln-95037/home/143313269","N","701570","293","","","","45.2","32","9","Townhouse","MORGAN HILL","MORGAN HILL","95037","4","4.0","2086","2017","N","",""
"http://www.redfin.com/CA/Morgan-Hill/175-Del-Monte-Ln-95037/home/1512738","N","550000","410","3","0.5","P. A. Walsh Elementary School","45.1","32","9","Condo/Co-op","MORGAN HILL","MORGAN HILL","95037","2","2.0","1365","1986","N","August-26-2017 01:30 PM","August-26-2017 04:00 PM"
